,Hours,Content Adgroup,Content,ContentID,ContentType,ContentSite,Adgroup,Adgroup Name,Adgroup Type,SEM Keyword,Keyword,KeywordType,Campaign Clicks,Order Value,Visitors,New Visitors,Bounces,Entry Rate %,Exit Rate %,OP Visits w Catalogue %,OP Visits w Search %,OP Visits w Product %,OP Visits w step Cart %,Campaign Lifecycle Contacts
10315,18,[B_060623]: Esprit {ID} (Mobile),B_060623,B_060623,NA,NA,Esprit (Mobile),Esprit,Mobile,esprit (Exact),esprit ,Exact,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10316,18,[B_060623]: Esprit {ID} (Mobile),B_060623,B_060623,NA,NA,Esprit (Mobile),Esprit,Mobile,+esprit (Broad),esprit ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
10317,18,[B_062958|geo_07]: Air surabaya {ID},B_062958|geo_07,B_062958,geo_07,NA,Air surabaya,Air surabaya,NA,+air +di +surabaya (Broad),air di surabaya ,Broad,2,-1.0,2,1,2,100,100,100,0,0,0,-1
10318,18,[B_062899]: Sola {ID},B_062899,B_062899,NA,NA,Sola,Sola,NA,+sola (Broad),sola ,Broad,2,-1.0,2,1,2,100,100,100,0,0,0,-1
10319,18,[B_063169]: Dc Comics Super Heroes {ID},B_063169,B_063169,NA,NA,Dc Comics Super Heroes,Dc Comics Super Heroes,NA,dc comics super heroes (Broad),dc comics super heroes ,Broad,2,-1.0,2,1,2,100,100,100,0,0,0,-1
10320,18,[B_060070|eco_05]: Nike stockist {ID} (Tablet),B_060070|eco_05,B_060070,eco_05,NA,Nike stockist (Tablet),Nike stockist,Tablet,+jual +nike (Broad),jual nike ,Broad,2,-1.0,2,1,2,100,100,100,0,0,0,-1
10321,18,[B_062935]: Birds And Bees {ID},B_062935,B_062935,NA,NA,Birds And Bees,Birds And Bees,NA,birds and bees (Exact),birds and bees ,Exact,2,-1.0,2,0,2,100,100,100,0,0,0,-1
10322,18,[B_062847|geo_04]: Nyx jakarta {ID},B_062847|geo_04,B_062847,geo_04,NA,Nyx jakarta,Nyx jakarta,NA,+nyx +di +jakarta (Broad),nyx di jakarta ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
10323,18,[B_062847|geo_04]: Nyx jakarta {ID},B_062847|geo_04,B_062847,geo_04,NA,Nyx jakarta,Nyx jakarta,NA,+nyx +jakarta (Broad),nyx jakarta ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
10324,18,[B_060070|sty_02]: Nike style {ID},B_060070|sty_02,B_060070,sty_02,NA,Nike style,Nike style,NA,+desain +nike (Broad),desain nike ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
10325,18,[B_060070|sty_02]: Nike style {ID},B_060070|sty_02,B_060070,sty_02,NA,Nike style,Nike style,NA,+model +nike (Broad),model nike ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
10326,18,[B_062256]: Theory X {ID},B_062256,B_062256,NA,NA,Theory X,Theory X,NA,+theory +x (Broad),theory x ,Broad,2,-1.0,2,1,1,100,50,100,0,0,50,-1
10327,18,[B_062518]: Chameo Couture {ID},B_062518,B_062518,NA,NA,Chameo Couture,Chameo Couture,NA,chameo couture (Exact),chameo couture ,Exact,9,-1.0,2,0,1,100,50,100,0,50,50,-1
10328,18,[B_060070|geo_02]: Nike bandung {ID} (Mobile),B_060070|geo_02,B_060070,geo_02,NA,Nike bandung (Mobile),Nike bandung,Mobile,+nike +di +bandung (Broad),nike di bandung ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10329,18,[B_060070|geo_02]: Nike bandung {ID} (Mobile),B_060070|geo_02,B_060070,geo_02,NA,Nike bandung (Mobile),Nike bandung,Mobile,+nike +bandung (Broad),nike bandung ,Broad,3,-1.0,1,1,0,100,0,100,0,0,0,-1
10330,18,[B_061122|eco_05]: Wacoal stockist {ID} (Mobile),B_061122|eco_05,B_061122,eco_05,NA,Wacoal stockist (Mobile),Wacoal stockist,Mobile,+jual +wacoal (Broad),jual wacoal ,Broad,4,-1.0,2,2,0,100,50,100,50,0,0,-1
10331,18,[B_060233]: Salt and Pepper {ID},B_060233,B_060233,NA,NA,Salt and Pepper,Salt and Pepper,NA,+salt +and +pepper (Broad),salt and pepper ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10332,18,[B_060233]: Salt and Pepper {ID},B_060233,B_060233,NA,NA,Salt and Pepper,Salt and Pepper,NA,salt and pepper (Broad),salt and pepper ,Broad,2,-1.0,1,1,0,100,0,100,0,0,0,-1
10333,18,[B_060258]: Tosavica {ID} (Mobile),B_060258,B_060258,NA,NA,Tosavica (Mobile),Tosavica,Mobile,+tosavica (Broad),tosavica ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10334,18,[B_060258]: Tosavica {ID} (Mobile),B_060258,B_060258,NA,NA,Tosavica (Mobile),Tosavica,Mobile,tosavica (Exact),tosavica ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
10335,18,[B_061354|geo_01]: Rip Curl indonesia {ID} (Mobile),B_061354|geo_01,B_061354,geo_01,NA,Rip Curl indonesia (Mobile),Rip Curl indonesia,Mobile,rip curl indonesia (Broad),rip curl indonesia ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10336,18,[B_061354|geo_01]: Rip Curl indonesia {ID} (Mobile),B_061354|geo_01,B_061354,geo_01,NA,Rip Curl indonesia (Mobile),Rip Curl indonesia,Mobile,rip curl indonesia (Exact),rip curl indonesia ,Exact,1,-1.0,1,1,0,100,0,100,100,0,0,-1
10337,18,[B_060603|geo_02]: Adidas bandung {ID},B_060603|geo_02,B_060603,geo_02,NA,Adidas bandung,Adidas bandung,NA,+adidas +bandung (Broad),adidas bandung ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10338,18,[B_060603|geo_02]: Adidas bandung {ID},B_060603|geo_02,B_060603,geo_02,NA,Adidas bandung,Adidas bandung,NA,toko adidas di bandung (Exact),toko adidas di bandung ,Exact,1,-1.0,1,1,0,100,0,100,100,0,0,-1
10339,18,[B_060980|eco_11]: Pink fashion {ID},B_060980|eco_11,B_060980,eco_11,NA,Pink fashion,Pink fashion,NA,+pink +fashion (Broad),pink fashion ,Broad,2,-1.0,2,2,1,100,50,100,0,0,0,-1
10340,18,[B_060070|geo_07]: Nike surabaya {ID},B_060070|geo_07,B_060070,geo_07,NA,Nike surabaya,Nike surabaya,NA,+nike +surabaya (Broad),nike surabaya ,Broad,2,-1.0,2,2,1,100,50,100,0,0,0,-1
10341,18,[B_062936|eco_01]: Fly online {ID},B_062936|eco_01,B_062936,eco_01,NA,Fly online,Fly online,NA,+fly +online (Broad),fly online ,Broad,2,-1.0,2,2,1,100,50,100,0,0,0,-1
10342,18,[B_062697]: Sarung Samarinda {ID},B_062697,B_062697,NA,NA,Sarung Samarinda,Sarung Samarinda,NA,sarung samarinda (Exact),sarung samarinda ,Exact,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10343,18,[B_062697]: Sarung Samarinda {ID},B_062697,B_062697,NA,NA,Sarung Samarinda,Sarung Samarinda,NA,+sarung +samarinda (Broad),sarung samarinda ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
10344,18,[B_060034]: Melissa {ID},B_060034,B_060034,NA,NA,Melissa,Melissa,NA,+melissa (Broad),melissa ,Broad,2,-1.0,2,2,1,100,50,100,0,0,0,-1
10345,18,[B_061344]: Crumpler {ID},B_061344,B_061344,NA,NA,Crumpler,Crumpler,NA,crumpler (Exact),crumpler ,Exact,3,-1.0,2,1,0,100,50,100,0,50,0,-1
10346,18,[B_060603|eco_02]: Adidas online shop {ID} (Mobile),B_060603|eco_02,B_060603,eco_02,NA,Adidas online shop (Mobile),Adidas online shop,Mobile,+toko +adidas (Broad),toko adidas ,Broad,3,-1.0,2,1,0,100,50,100,50,0,0,-1
10347,18,[B_063204]: Diadora {ID} (Test),B_063204,B_063204,NA,NA,Diadora (Test),Diadora,Test,diadora (Phrase),diadora ,Phrase,2,-1.0,2,1,1,100,50,100,50,0,0,-1
10348,18,[B_060603|geo_04]: Adidas jakarta {ID},B_060603|geo_04,B_060603,geo_04,NA,Adidas jakarta,Adidas jakarta,NA,adidas store jakarta (Exact),adidas store jakarta ,Exact,2,-1.0,2,1,1,100,50,100,0,0,0,-1
10349,18,[B_060419|eco_11]: Mango fashion {ID},B_060419|eco_11,B_060419,eco_11,NA,Mango fashion,Mango fashion,NA,+mango +fashion (Broad),mango fashion ,Broad,2,-1.0,2,1,1,100,50,100,0,0,0,-1
10350,18,[B_060603|eco_01]: Adidas online {ID},B_060603|eco_01,B_060603,eco_01,NA,Adidas online,Adidas online,NA,+adidas +online (Broad),adidas online ,Broad,2,-1.0,2,1,1,100,50,100,0,0,0,-1
10351,18,[B_063216]: Look Boutique {ID},B_063216,B_063216,NA,NA,Look Boutique,Look Boutique,NA,Look Boutique (Exact),look boutique ,Exact,2,-1.0,2,0,1,100,50,100,0,0,0,-1
10352,18,[B_061455]: Roc {ID},B_061455,B_061455,NA,NA,Roc,Roc,NA,+roc (Broad),roc ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
10353,18,[B_061455]: Roc {ID},B_061455,B_061455,NA,NA,Roc,Roc,NA,roc (Exact),roc ,Exact,1,-1.0,1,0,0,100,0,100,0,0,0,-1
10354,18,[B_063372|geo_01]: Jansport indonesia {ID},B_063372|geo_01,B_063372,geo_01,NA,Jansport indonesia,Jansport indonesia,NA,+jansport +indonesia (Broad),jansport indonesia ,Broad,3,144835.0,2,0,0,100,0,100,50,0,50,1
10355,18,[B_060088|att_01]: Hush Puppies collection {ID} (Mobile),B_060088|att_01,B_060088,att_01,NA,Hush Puppies collection (Mobile),Hush Puppies collection,Mobile,hush puppies indonesia (Broad),hush puppies indonesia ,Broad,2,-1.0,2,2,0,100,0,100,50,0,0,-1
10356,18,[B_061456]: s.Oliver {ID},B_061456,B_061456,NA,NA,s.Oliver,s.Oliver,NA,+s +oliver (Broad),s oliver ,Broad,2,-1.0,2,2,0,100,0,100,0,0,0,-1
10357,18,[B_060603|eco_07]: Adidas website {ID} (Mobile),B_060603|eco_07,B_060603,eco_07,NA,Adidas website (Mobile),Adidas website,Mobile,www adidas com (Exact),www adidas com ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
10358,18,[B_060603|eco_07]: Adidas website {ID} (Mobile),B_060603|eco_07,B_060603,eco_07,NA,Adidas website (Mobile),Adidas website,Mobile,adidas com (Exact),adidas com ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
10359,18,[B_060070|sty_02]: Nike style {ID} (Tablet),B_060070|sty_02,B_060070,sty_02,NA,Nike style (Tablet),Nike style,Tablet,+model +nike (Broad),model nike ,Broad,6,-1.0,2,1,0,100,0,100,50,0,0,-1
10360,18,[B_063353|geo_01]: Nine West indonesia {ID} (Test),B_063353|geo_01,B_063353,geo_01,NA,Nine West indonesia (Test),Nine West indonesia,Test,+nine +west +indonesia (Broad),nine west indonesia ,Broad,2,-1.0,2,1,0,100,0,100,0,0,0,-1
10361,18,[B_060229]: Noche {ID},B_060229,B_060229,NA,NA,Noche,Noche,NA,noche (Exact),noche ,Exact,2,-1.0,2,1,0,100,0,100,0,0,0,-1
10362,18,[B_063300]: Tendos {ID},B_063300,B_063300,NA,NA,Tendos,Tendos,NA,Tendos (Exact),tendos ,Exact,2,-1.0,2,1,0,100,0,100,0,0,0,-1
10363,18,[B_060419|geo_01]: Mango indonesia {ID} (Mobile),B_060419|geo_01,B_060419,geo_01,NA,Mango indonesia (Mobile),Mango indonesia,Mobile,mango indonesia (Phrase),mango indonesia ,Phrase,2,-1.0,2,0,0,100,0,100,50,0,0,-1
10364,18,[B_060070|eco_05]: Nike stockist {ID},B_060070|eco_05,B_060070,eco_05,NA,Nike stockist,Nike stockist,NA,+jual +nike (Broad),jual nike ,Broad,2,-1.0,2,0,0,100,0,100,0,0,0,-1
10365,18,[B_063354]: Cospo {ID},B_063354,B_063354,NA,NA,Cospo,Cospo,NA,+cospo (Broad),cospo ,Broad,4,-1.0,3,2,1,33.33,66.67,100,33.33,0,33.33,-1
10366,18,[B_060034|geo_01]: Melissa indonesia {ID},B_060034|geo_01,B_060034,geo_01,NA,Melissa indonesia,Melissa indonesia,NA,+melissa +indonesia (Broad),melissa indonesia ,Broad,2,-1.0,2,2,1,50,100,100,0,0,0,-1
10367,18,[B_063205]: Umbro {ID} (Test),B_063205,B_063205,NA,NA,Umbro (Test),Umbro,Test,umbro (Broad),umbro ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10368,18,[B_063205]: Umbro {ID} (Test),B_063205,B_063205,NA,NA,Umbro (Test),Umbro,Test,umbro (Phrase),umbro ,Phrase,1,-1.0,1,1,0,0,100,100,0,0,0,-1
10369,18,[B_063186]: Qmomo {ID},B_063186,B_063186,NA,NA,Qmomo,Qmomo,NA,qmomo (Exact),qmomo ,Exact,7,-1.0,1,1,0,100,100,100,0,100,0,-1
10370,18,[B_063186]: Qmomo {ID},B_063186,B_063186,NA,NA,Qmomo,Qmomo,NA,+qmomo (Broad),qmomo ,Broad,1,-1.0,1,0,0,0,100,100,0,0,0,-1
10371,18,[B_060463]: Contempo {ID} (Mobile),B_060463,B_060463,NA,NA,Contempo (Mobile),Contempo,Mobile,contempo (Exact),contempo ,Exact,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10372,18,[B_060463]: Contempo {ID} (Mobile),B_060463,B_060463,NA,NA,Contempo (Mobile),Contempo,Mobile,+contempo (Broad),contempo ,Broad,3,-1.0,1,0,0,0,100,100,0,0,0,-1
10373,18,[B_063349|geo_01]: Pull And Bear indonesia {ID} (Test),B_063349|geo_01,B_063349,geo_01,NA,Pull And Bear indonesia (Test),Pull And Bear indonesia,Test,+pull +and +bear +indonesia (Broad),pull and bear indonesia ,Broad,4,-1.0,2,1,0,50,100,100,0,0,0,-1
10374,18,[B_060388|geo_01]: Calvin Klein indonesia {ID},B_060388|geo_01,B_060388,geo_01,NA,Calvin Klein indonesia,Calvin Klein indonesia,NA,calvin klein indonesia (Broad),calvin klein indonesia ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10375,18,[B_060388|geo_01]: Calvin Klein indonesia {ID},B_060388|geo_01,B_060388,geo_01,NA,Calvin Klein indonesia,Calvin Klein indonesia,NA,calvin klein indonesia (Exact),calvin klein indonesia ,Exact,2,-1.0,1,0,0,0,100,100,0,0,0,-1
10376,18,[B_062990|geo_01]: Homyped indonesia {ID},B_062990|geo_01,B_062990,geo_01,NA,Homyped indonesia,Homyped indonesia,NA,+homyped +indonesia (Broad),homyped indonesia ,Broad,2,-1.0,2,1,1,50,100,100,0,0,0,-1
10377,18,[B_062534]: Rhumell {ID},B_062534,B_062534,NA,NA,Rhumell,Rhumell,NA,rhumell (Exact),rhumell ,Exact,2,-1.0,2,1,1,50,100,100,0,0,0,-1
10378,18,[B_063348|geo_04]: Charles And Keith jakarta {ID} (Test),B_063348|geo_04,B_063348,geo_04,NA,Charles And Keith jakarta (Test),Charles And Keith jakarta,Test,+charles +and +keith +jakarta (Broad),charles and keith jakarta ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
10379,18,[B_063348|geo_04]: Charles And Keith jakarta {ID} (Test),B_063348|geo_04,B_063348,geo_04,NA,Charles And Keith jakarta (Test),Charles And Keith jakarta,Test,+charles +and +keith +di +jakarta (Broad),charles and keith di jakarta ,Broad,1,-1.0,1,0,0,0,100,100,0,0,0,-1
10380,18,[B_060388]: Calvin Klein,B_060388,B_060388,NA,NA,Calvin Klein,Calvin Klein,NA,calvin klein (Exact),calvin klein ,Exact,3,-1.0,2,2,0,50,50,100,0,0,0,-1
10381,18,[B_062072]: Preview Itang Yunasz {ID},B_062072,B_062072,NA,NA,Preview Itang Yunasz,Preview Itang Yunasz,NA,preview itang yunasz (Broad),preview itang yunasz ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10382,18,[B_062072]: Preview Itang Yunasz {ID},B_062072,B_062072,NA,NA,Preview Itang Yunasz,Preview Itang Yunasz,NA,+preview +itang +yunasz (Broad),preview itang yunasz ,Broad,1,-1.0,1,1,0,0,0,100,0,0,0,-1
10383,18,[B_060607|eco_05]: the Balm stockist {ID} (Mobile),B_060607|eco_05,B_060607,eco_05,NA,the Balm stockist (Mobile),the Balm stockist,Mobile,+jual +the +balm (Broad),jual the balm ,Broad,3,-1.0,2,1,0,50,50,100,50,0,0,-1
10384,18,[B_060606|eco_01]: Surfer Girl online {ID},B_060606|eco_01,B_060606,eco_01,NA,Surfer Girl online,Surfer Girl online,NA,+surfer +girl +online (Broad),surfer girl online ,Broad,3,-1.0,2,1,0,50,50,100,0,0,0,-1
10385,18,[B_060070|gen_05]: Nike kids {ID} (Tablet),B_060070|gen_05,B_060070,gen_05,NA,Nike kids (Tablet),Nike kids,Tablet,+nike +anak (Broad),nike anak ,Broad,3,-1.0,2,1,0,50,50,100,0,0,0,-1
10386,18,[B_062654|geo_01]: Tonymoly indonesia {ID} (Mobile),B_062654|geo_01,B_062654,geo_01,NA,Tonymoly indonesia (Mobile),Tonymoly indonesia,Mobile,+tonymoly +indonesia (Broad),tonymoly indonesia ,Broad,2,-1.0,2,1,0,50,50,100,50,0,0,-1
10387,18,[B_060603|dis_02]: Adidas price {ID},B_060603|dis_02,B_060603,dis_02,NA,Adidas price,Adidas price,NA,+harga +adidas (Broad),harga adidas ,Broad,1,-1.0,1,1,0,100,0,100,100,0,0,-1
10388,18,[B_060603|dis_02]: Adidas price {ID},B_060603|dis_02,B_060603,dis_02,NA,Adidas price,Adidas price,NA,adidas indonesia harga (Exact),adidas indonesia harga ,Exact,1,-1.0,1,1,0,0,0,100,0,0,0,-1
10389,18,[B_060070|eco_02]: Nike online shop {ID} (Mobile),B_060070|eco_02,B_060070,eco_02,NA,Nike online shop (Mobile),Nike online shop,Mobile,nike store (Phrase),nike store ,Phrase,2,-1.0,2,1,0,50,0,100,50,0,0,-1
10390,18,[B_061808|geo_04]: The Face Shop jakarta {ID},B_061808|geo_04,B_061808,geo_04,NA,The Face Shop jakarta,The Face Shop jakarta,NA,+the +face +shop +jakarta (Broad),the face shop jakarta ,Broad,2,-1.0,2,1,0,50,0,100,50,0,0,-1
10391,18,[B_062395|geo_04]: Eagle jakarta {ID},B_062395|geo_04,B_062395,geo_04,NA,Eagle jakarta,Eagle jakarta,NA,+eagle +jakarta (Broad),eagle jakarta ,Broad,4,-1.0,1,1,0,100,100,100,0,0,0,-1
10392,18,[B_060624]: Rayban {ID} (Mobile),B_060624,B_060624,NA,NA,Rayban (Mobile),Rayban,Mobile,ray ban (Exact),ray ban ,Exact,4,-1.0,1,1,0,100,100,100,0,0,0,-1
10393,18,[B_061291]: Spotec {ID} (Mobile),B_061291,B_061291,NA,NA,Spotec (Mobile),Spotec,Mobile,+spotec (Broad),spotec ,Broad,3,-1.0,1,1,0,100,100,100,100,0,0,-1
10394,18,[B_063314]: Tramontina {ID},B_063314,B_063314,NA,NA,Tramontina,Tramontina,NA,+Tramontina (Broad),tramontina ,Broad,2,-1.0,1,1,0,100,100,100,0,100,0,-1
10395,18,[B_060070|geo_07]: Nike surabaya {ID} (Tablet),B_060070|geo_07,B_060070,geo_07,NA,Nike surabaya (Tablet),Nike surabaya,Tablet,+nike +surabaya (Broad),nike surabaya ,Broad,2,-1.0,1,1,0,100,100,100,100,0,0,-1
10396,18,[B_060603|eco_01]: Adidas online {ID} (Mobile),B_060603|eco_01,B_060603,eco_01,NA,Adidas online (Mobile),Adidas online,Mobile,+adidas +online (Broad),adidas online ,Broad,2,-1.0,1,1,0,100,100,100,100,0,0,-1
10397,18,[B_060070|col_01]: Nike color {ID} (Tablet),B_060070|col_01,B_060070,col_01,NA,Nike color (Tablet),Nike color,Tablet,-1,NA,NA,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10398,18,[B_063202|sty_02]: Reebok style {ID} (Test),B_063202|sty_02,B_063202,sty_02,NA,Reebok style (Test),Reebok style,Test,+model +reebok (Broad),model reebok ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10399,18,[B_061930]: Harper and Smith {ID} (Mobile),B_061930,B_061930,NA,NA,Harper and Smith (Mobile),Harper and Smith,Mobile,+harper +and +smith (Broad),harper and smith ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10400,18,[B_061120|geo_01]: Pierre Cardin indonesia {ID} (Mobile),B_061120|geo_01,B_061120,geo_01,NA,Pierre Cardin indonesia (Mobile),Pierre Cardin indonesia,Mobile,+pierre +cardin +indonesia (Broad),pierre cardin indonesia ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10401,18,[B_063275]: Biokos {ID},B_063275,B_063275,NA,NA,Biokos,Biokos,NA,+Biokos (Broad),biokos ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10402,18,[B_060974|geo_06]: Police semarang {ID},B_060974|geo_06,B_060974,geo_06,NA,Police semarang,Police semarang,NA,+police +semarang (Broad),police semarang ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10403,18,[B_060754|eco_01]: Nba online {ID},B_060754|eco_01,B_060754,eco_01,NA,Nba online,Nba online,NA,+nba +online (Broad),nba online ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10404,18,[B_060070|dis_04]: Nike cheap {ID} (Mobile),B_060070|dis_04,B_060070,dis_04,NA,Nike cheap (Mobile),Nike cheap,Mobile,+nike +murah (Broad),nike murah ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10405,18,[B_060962]: Hellolulu {ID} (Mobile),B_060962,B_060962,NA,NA,Hellolulu (Mobile),Hellolulu,Mobile,hellolulu (Exact),hellolulu ,Exact,2,-1.0,1,1,0,100,100,100,0,0,0,-1
10406,18,[B_061570|geo_04]: Bodum jakarta {ID},B_061570|geo_04,B_061570,geo_04,NA,Bodum jakarta,Bodum jakarta,NA,+bodum +jakarta (Broad),bodum jakarta ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10407,18,[B_063236|geo_01]: pla indonesia {ID},B_063236|geo_01,B_063236,geo_01,NA,pla indonesia,pla indonesia,NA,+pla +indonesia (Broad),pla indonesia ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10408,18,[B_062933]: Anais {ID},B_062933,B_062933,NA,NA,Anais,Anais,NA,anais (Broad),anais ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10409,18,[B_061451]: B.l.f {ID},B_061451,B_061451,NA,NA,B.l.f,B.l.f,NA,+blf (Broad),blf ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10410,18,[B_063208|geo_05]: Vans medan {ID} (Test),B_063208|geo_05,B_063208,geo_05,NA,Vans medan (Test),Vans medan,Test,+vans +di +medan (Broad),vans di medan ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10411,18,[B_061515|geo_04]: National Geographic jakarta {ID},B_061515|geo_04,B_061515,geo_04,NA,National Geographic jakarta,National Geographic jakarta,NA,+national +geographic +jakarta (Broad),national geographic jakarta ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10412,18,[B_061456]: s.Oliver {ID} (Mobile),B_061456,B_061456,NA,NA,s.Oliver (Mobile),s.Oliver,Mobile,s oliver (Broad),s oliver ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10413,18,[B_060980|eco_05]: Pink stockist {ID},B_060980|eco_05,B_060980,eco_05,NA,Pink stockist,Pink stockist,NA,+penjual +pink (Broad),penjual pink ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10414,18,[B_063332|geo_01]: Juara indonesia {ID},B_063332|geo_01,B_063332,geo_01,NA,Juara indonesia,Juara indonesia,NA,+Juara +di +indonesia (Broad),juara di indonesia ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10415,18,[B_062247|geo_02]: Mont Blanc bandung {ID},B_062247|geo_02,B_062247,geo_02,NA,Mont Blanc bandung,Mont Blanc bandung,NA,+mont +blanc +bandung (Broad),mont blanc bandung ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10416,18,[B_060980|siz_01]: Pink size {ID},B_060980|siz_01,B_060980,siz_01,NA,Pink size,Pink size,NA,+pink +besar (Broad),pink besar ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10417,18,[B_062936|geo_04]: Fly jakarta {ID},B_062936|geo_04,B_062936,geo_04,NA,Fly jakarta,Fly jakarta,NA,+fly +jakarta (Broad),fly jakarta ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10418,18,[B_063298]: Tanita {ID},B_063298,B_063298,NA,NA,Tanita,Tanita,NA,+Tanita (Broad),tanita ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10419,18,[B_061915]: Arafah {ID},B_061915,B_061915,NA,NA,Arafah,Arafah,NA,arafah (Broad),arafah ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10420,18,[B_062253|geo_02]: Snoopy bandung {ID},B_062253|geo_02,B_062253,geo_02,NA,Snoopy bandung,Snoopy bandung,NA,+snoopy +bandung (Broad),snoopy bandung ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10421,18,[B_060974|geo_07]: Police surabaya {ID},B_060974|geo_07,B_060974,geo_07,NA,Police surabaya,Police surabaya,NA,+police +di +surabaya (Broad),police di surabaya ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10422,18,[B_062395|sty_02]: Eagle style {ID},B_062395|sty_02,B_062395,sty_02,NA,Eagle style,Eagle style,NA,+model +eagle (Broad),model eagle ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10423,18,[B_060973|geo_01]: Oakley indonesia {ID} (Mobile),B_060973|geo_01,B_060973,geo_01,NA,Oakley indonesia (Mobile),Oakley indonesia,Mobile,+oakley +indonesia (Broad),oakley indonesia ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10424,18,[B_061502]: Yumi Kim {ID},B_061502,B_061502,NA,NA,Yumi Kim,Yumi Kim,NA,yumi kim (Broad),yumi kim ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10425,18,[B_061341|geo_01]: Cartier indonesia {ID},B_061341|geo_01,B_061341,geo_01,NA,Cartier indonesia,Cartier indonesia,NA,+cartier +indonesia (Broad),cartier indonesia ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10426,18,[B_060231|geo_04]: Icons jakarta {ID},B_060231|geo_04,B_060231,geo_04,NA,Icons jakarta,Icons jakarta,NA,+icon +di +jakarta (Broad),icon di jakarta ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10427,18,[B_063190|geo_02]: Fitflop bandung {ID},B_063190|geo_02,B_063190,geo_02,NA,Fitflop bandung,Fitflop bandung,NA,+fitflop +bandung (Broad),fitflop bandung ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10428,18,[B_060070|att_05]: Nike brand {ID},B_060070|att_05,B_060070,att_05,NA,Nike brand,Nike brand,NA,+label +nike (Broad),label nike ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10429,18,[B_063241]: Arrow {ID},B_063241,B_063241,NA,NA,Arrow,Arrow,NA,Arrow (Phrase),arrow ,Phrase,1,-1.0,1,1,1,100,100,100,0,0,0,-1
10430,18,[B_060231|sty_02]: Icons style {ID},B_060231|sty_02,B_060231,sty_02,NA,Icons style,Icons style,NA,+model +icon (Broad),model icon ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
